Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Church and Wellesley,43.6658599,-79.38315990000002,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
Church and Wellesley,43.6658599,-79.38315990000002,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
Church and Wellesley,43.6658599,-79.38315990000002,Pegasus Bar,43.66507639965844,-79.38064075593536,Sports Bar
Church and Wellesley,43.6658599,-79.38315990000002,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
Church and Wellesley,43.6658599,-79.38315990000002,Wish,43.66875926600152,-79.38569365317709,Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,YMCA,43.66275344493089,-79.3848492869005,Gym
Church and Wellesley,43.6658599,-79.38315990000002,Dal Moro's Fresh Pasta To Go,43.66664070494267,-79.38540023837237,Italian Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,LCBO,43.66442750513206,-79.38432654555464,Liquor Store
Church and Wellesley,43.6658599,-79.38315990000002,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000002,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
Church and Wellesley,43.6658599,-79.38315990000002,Coffee Island,43.66427089680226,-79.38697157138014,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000002,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
Church and Wellesley,43.6658599,-79.38315990000002,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
Church and Wellesley,43.6658599,-79.38315990000002,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
Church and Wellesley,43.6658599,-79.38315990000002,Naan & Kabob,43.66900468266943,-79.38621916870052,Afghan Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
Church and Wellesley,43.6658599,-79.38315990000002,Crown Princess Fine Dining 伯爵名宴,43.66645492941117,-79.38769789187712,Chinese Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000002,Game Centre,43.668695350912635,-79.3867205346486,Video Game Store
Church and Wellesley,43.6658599,-79.38315990000002,Hero Certified Burgers,43.66506305816304,-79.38729454806868,Burger Joint
Church and Wellesley,43.6658599,-79.38315990000002,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,7 West Cafe,43.66866503275271,-79.38682953936424,Café
Church and Wellesley,43.6658599,-79.38315990000002,The Salad House,43.669508018475916,-79.38606068373156,Mediterranean Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Wendy's,43.662820073147046,-79.38337917323224,Fast Food Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
Church and Wellesley,43.6658599,-79.38315990000002,The Captain's Boil,43.662374914979594,-79.38353475807129,Seafood Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Tika Tea House,43.668797,-79.38601,Bubble Tea Shop
Church and Wellesley,43.6658599,-79.38315990000002,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
Church and Wellesley,43.6658599,-79.38315990000002,H Mart,43.66933159547631,-79.38625713488061,Grocery Store
Church and Wellesley,43.6658599,-79.38315990000002,Okonomi House お好みハウス,43.66844763699195,-79.38688420443032,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Sushi Box,43.66295954544153,-79.38657996066198,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Ritz Caribbean Food,43.66954527049821,-79.38650615702159,Caribbean Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Flash,43.66431873076484,-79.38019013536531,Strip Club
Church and Wellesley,43.6658599,-79.38315990000002,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,A&W Canada,43.66641495866356,-79.37823495735253,Fast Food Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
Church and Wellesley,43.6658599,-79.38315990000002,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
Church and Wellesley,43.6658599,-79.38315990000002,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
Church and Wellesley,43.6658599,-79.38315990000002,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
Church and Wellesley,43.6658599,-79.38315990000002,Church St. Garage,43.664710240695925,-79.3803316033599,Gay Bar
Church and Wellesley,43.6658599,-79.38315990000002,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
Church and Wellesley,43.6658599,-79.38315990000002,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
Church and Wellesley,43.6658599,-79.38315990000002,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Roselle Desserts,43.653446723052674,-79.3620167174383,Bakery
"Harbourfront, Regent Park",43.6542599,-79.3606359,Tandem Coffee,43.65355870959944,-79.36180945913513,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Toronto Cooper Koo Family Cherry St YMCA Centre,43.65319052672638,-79.35794700053884,Gym / Fitness Center
"Harbourfront, Regent Park",43.6542599,-79.3606359,Body Blitz Spa East,43.65473505045365,-79.35987433132891,Spa
"Harbourfront, Regent Park",43.6542599,-79.3606359,Morning Glory Cafe,43.653946942635294,-79.36114884214422,Breakfast Spot
"Harbourfront, Regent Park",43.6542599,-79.3606359,Impact Kitchen,43.65636850543279,-79.35697968750694,Restaurant
"Harbourfront, Regent Park",43.6542599,-79.3606359,Dominion Pub and Kitchen,43.65691857501867,-79.35896684476664,Pub
"Harbourfront, Regent Park",43.6542599,-79.3606359,Figs Breakfast & Lunch,43.65567455427388,-79.3645032892494,Breakfast Spot
"Harbourfront, Regent Park",43.6542599,-79.3606359,Corktown Common,43.655617799749734,-79.3562113397429,Park
"Harbourfront, Regent Park",43.6542599,-79.3606359,The Distillery Historic District,43.65024435658077,-79.35932278633118,Historic Site
"Harbourfront, Regent Park",43.6542599,-79.3606359,SOMA chocolatemaker,43.65062222570758,-79.35812684032683,Chocolate Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Distillery Sunday Market,43.650074989330655,-79.36183171318665,Farmers Market
"Harbourfront, Regent Park",43.6542599,-79.3606359,Sumach Espresso,43.65813540553308,-79.35951549011845,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Rooster Coffee,43.65189965670432,-79.36560912104514,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Cacao 70,43.650066694561666,-79.36072263183006,Dessert Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Arvo,43.64996280366945,-79.36144178325522,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Young Centre for the Performing Arts,43.65082466432163,-79.35759324240415,Performing Arts Venue
"Harbourfront, Regent Park",43.6542599,-79.3606359,Starbucks,43.65132698417445,-79.36432857157803,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Cocina Economica,43.65495889022676,-79.3656572507398,Mexican Restaurant
"Harbourfront, Regent Park",43.6542599,-79.3606359,El Catrin,43.650600737116996,-79.35892024942333,Mexican Restaurant
"Harbourfront, Regent Park",43.6542599,-79.3606359,Underpass Park,43.65576361726024,-79.3548059463501,Park
"Harbourfront, Regent Park",43.6542599,-79.3606359,Parliament Square Park,43.65026388338689,-79.36219509081177,Park
"Harbourfront, Regent Park",43.6542599,-79.3606359,Brick Street Bakery,43.650574039683974,-79.35953942981405,Bakery
"Harbourfront, Regent Park",43.6542599,-79.3606359,Alumnae Theatre,43.65275554626444,-79.36475283805089,Theater
"Harbourfront, Regent Park",43.6542599,-79.3606359,Cluny Bistro & Boulangerie,43.650565116074695,-79.35784287026658,French Restaurant
"Harbourfront, Regent Park",43.6542599,-79.3606359,ODIN Cafe + Bar,43.656738544928054,-79.35650305267754,Café
"Harbourfront, Regent Park",43.6542599,-79.3606359,Redline Coffee and Espresso,43.655692385073614,-79.36409508615066,Café
"Harbourfront, Regent Park",43.6542599,-79.3606359,Mill St. Brew Pub,43.65035331843578,-79.35848936650571,Pub
"Harbourfront, Regent Park",43.6542599,-79.3606359,Caffe Furbo,43.649969882303814,-79.35884946388191,Café
"Harbourfront, Regent Park",43.6542599,-79.3606359,The Sweet Escape Patisserie,43.65063217302609,-79.35870913127346,Bakery
"Harbourfront, Regent Park",43.6542599,-79.3606359,Dark Horse Espresso Bar,43.653080578844275,-79.3570778621122,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Berkeley Church,43.65512324174501,-79.36587330410705,Event Space
"Harbourfront, Regent Park",43.6542599,-79.3606359,Archeo,43.65066723014277,-79.35943064816142,Italian Restaurant
"Harbourfront, Regent Park",43.6542599,-79.3606359,Wildly Delicious Cafe,43.65043587832196,-79.3588615181307,Café
"Harbourfront, Regent Park",43.6542599,-79.3606359,Soulpepper Theatre,43.65078003430492,-79.35761534068922,Theater
"Harbourfront, Regent Park",43.6542599,-79.3606359,John Fluevog Shoes,43.64989585773889,-79.3594359503061,Shoe Store
"Harbourfront, Regent Park",43.6542599,-79.3606359,Izumi,43.6499697935016,-79.36015326451906,Asian Restaurant
"Harbourfront, Regent Park",43.6542599,-79.3606359,Ontario Spring Water Sake Company,43.649921646081026,-79.36007302731126,Brewery
"Harbourfront, Regent Park",43.6542599,-79.3606359,TD Canada Trust,43.652779762702764,-79.3563362625656,Bank
"Harbourfront, Regent Park",43.6542599,-79.3606359,Vistek,43.65704640025721,-79.35966695607046,Electronics Store
"Harbourfront, Regent Park",43.6542599,-79.3606359,The Beer Store,43.657773,-79.3574632,Beer Store
"Harbourfront, Regent Park",43.6542599,-79.3606359,Savoury Grounds,43.656820970004496,-79.3589698353747,Coffee Shop
"Harbourfront, Regent Park",43.6542599,-79.3606359,Residence & Conference Centre,43.65304,-79.35704,Hotel
"Harbourfront, Regent Park",43.6542599,-79.3606359,The Aviary,43.653305,-79.35485,Pub
"Harbourfront, Regent Park",43.6542599,-79.3606359,GW General,43.650495,-79.357538,Antique Shop
"Ryerson, Garden District",43.6571618,-79.37893709999999,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
"Ryerson, Garden District",43.6571618,-79.37893709999999,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
"Ryerson, Garden District",43.6571618,-79.37893709999999,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
"Ryerson, Garden District",43.6571618,-79.37893709999999,Blaze Pizza,43.656518,-79.380015,Pizza Place
"Ryerson, Garden District",43.6571618,-79.37893709999999,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
"Ryerson, Garden District",43.6571618,-79.37893709999999,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
"Ryerson, Garden District",43.6571618,-79.37893709999999,Page One Cafe,43.65777161112601,-79.3760725691681,Café
"Ryerson, Garden District",43.6571618,-79.37893709999999,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
"Ryerson, Garden District",43.6571618,-79.37893709999999,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
"Ryerson, Garden District",43.6571618,-79.37893709999999,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
"Ryerson, Garden District",43.6571618,-79.37893709999999,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
"Ryerson, Garden District",43.6571618,-79.37893709999999,Cineplex Cinemas Yonge-Dundas,43.65612555948613,-79.38039005666784,Movie Theater
"Ryerson, Garden District",43.6571618,-79.37893709999999,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
"Ryerson, Garden District",43.6571618,-79.37893709999999,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
"Ryerson, Garden District",43.6571618,-79.37893709999999,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
"Ryerson, Garden District",43.6571618,-79.37893709999999,CF Toronto Eaton Centre,43.65487684049076,-79.38063339554097,Shopping Mall
"Ryerson, Garden District",43.6571618,-79.37893709999999,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
"Ryerson, Garden District",43.6571618,-79.37893709999999,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
"Ryerson, Garden District",43.6571618,-79.37893709999999,Banh Mi Boys,43.65918751861582,-79.3821314997463,Sandwich Place
"Ryerson, Garden District",43.6571618,-79.37893709999999,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
